id,review_id,platform,source,lang,detected_lang,is_hinglish,content,cleaned_content,text_for_model,score,star_bucket,thumbs_up,high_engagement,review_length,at,week,year_month,app_version,kmeans_cluster,cluster_name,hdbscan_cluster,hdbscan_is_noise,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10,isolation_anomaly,isolation_score,ocsvm_anomaly,ocsvm_score,tier1_critical,severity,severity_label_weak,severity_label_gold,gold_split,severity_label_ml,severity_score_ml,route_category,route_confidence,churn_risk_score,churn_risk_label,suggested_response,response_quality_score
1413,2ea18fe2-f2ae-4c67-835c-f009b6e7f54a,Nykaa,google_play,hi,en,False,Good Offer Available In Every Occasion.,good offer available in every occasion.,good offer available in every occasion.,4,positive,13,True,6,2024-02-15 18:43:28+00:00,2024-02-12/2024-02-18,2024-02,3.3.8,3,App Crash / UX Bug,-1,True,5.4493284,5.874937,1.3446478,5.903845,1.9216088,7.202511,5.623396,2.7656198,3.485101,4.8808384,False,-0.0903243809514022,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.8055273991796034,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.625
1415,baf9cfaf-a9fa-4b6b-8940-baeaced3e8ef,Nykaa,google_play,hi,tl,False,I like it nakaa💜💜💜💜💜,i like it nakaa,i like it nakaa,5,positive,9,False,4,2024-02-02 10:56:53+00:00,2024-01-29/2024-02-04,2024-02,3.3.9,3,App Crash / UX Bug,4,False,7.8488646,5.8331313,0.026073411,7.207234,2.5059614,6.378134,4.961115,2.2467158,3.1070724,4.5038104,False,-0.0729409867089047,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.4908465461231155,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1416,ff3dee3e-b22f-47bb-9822-01db9a07db06,Nykaa,google_play,hi,en,False,Wow so very beautiful application,wow so very beautiful application,wow so very beautiful application,4,positive,3,False,5,2024-01-25 16:53:52+00:00,2024-01-22/2024-01-28,2024-01,,2,Fake/Counterfeit Product,8,False,2.315057,8.308775,2.4165156,5.2939095,2.840593,6.4846597,6.4205766,2.011735,4.4377112,6.5685472,True,0.0032076982218276,False,0.0,False,AMBER,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.8962612433102356,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.64
1417,aeb4876f-ace8-4133-a7fd-eec2f3a27911,Nykaa,google_play,hi,hr,False,good prize,good prize,good prize,5,positive,6,False,2,2024-01-23 23:37:11+00:00,2024-01-22/2024-01-28,2024-01,3.4.0,3,App Crash / UX Bug,4,False,6.894182,5.853323,-0.66543484,7.3060694,2.4395318,6.806989,5.2146573,2.4995158,3.1054866,4.38336,False,-0.0810940608015236,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.9407346028743132,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1418,71f9fc97-2a58-4306-a733-4b109682c6a6,Nykaa,google_play,hi,fr,False,2 ghante lod hone me lage,2 ghante lod hone me lage,2 ghante lod hone me lage,5,positive,14,True,6,2024-01-13 08:29:25+00:00,2024-01-08/2024-01-14,2024-01,,1,Refund & Payment Issues,2,False,9.288902,5.0583553,1.2311202,6.7976546,2.6611383,6.0378985,4.9215527,2.0644147,2.204986,4.2955003,False,-0.0534074459791603,False,0.0,False,GREEN,0,0,gold_eval,Low,0.9999994830007304,Refund & Payment Issues,0.9245605956234773,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1419,4e3e9c01-2bd5-46c3-bf6b-1b400ea1a282,Nykaa,google_play,hi,en,False,ChandmalBhil,chandmalbhil,chandmalbhil,5,positive,8,False,1,2024-01-10 13:29:38+00:00,2024-01-08/2024-01-14,2024-01,3.4.0,1,Refund & Payment Issues,2,False,10.766071,5.2678437,1.9457353,6.0890956,2.4273374,5.5916333,4.687851,2.2267754,1.8170986,3.9589992,False,-0.0483154515921864,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.941213770249436,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1420,211c92ec-b6ef-413e-98c7-d4f1a6476fe7,Nykaa,google_play,hi,cy,False,Yah app open hee nhi ho rha hai,yah app open hee nhi ho rha hai,yah app open hee nhi ho rha hai,1,complaint,217,True,8,2023-12-22 12:33:14+00:00,2023-12-18/2023-12-24,2023-12,3.3.9,1,Refund & Payment Issues,2,False,10.304392,6.249341,4.8338113,4.547242,2.0923269,5.580324,4.6809487,2.5673394,1.9704729,4.3444943,True,0.0116812979953376,False,0.0,False,AMBER,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.953259631173448,0.9733333333333334,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.60625
1421,16ec3dbf-cd5f-440c-abd3-6c656cdf1e6a,Nykaa,google_play,hi,en,False,This is very good and nice app the products are amazing 👍👍👍❤️ best for makeup,this is very good and nice app the products are amazing best for makeup,this is very good and nice app the products are amazing best for makeup,5,positive,17,True,14,2023-12-18 15:16:19+00:00,2023-12-18/2023-12-24,2023-12,3.3.9,2,Fake/Counterfeit Product,-1,True,3.821639,7.621707,1.0342803,5.998973,2.7432823,6.916128,5.806133,2.3076794,4.008906,5.6309085,False,-0.0620271567098875,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.9231449534550756,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.6785714285714286
1422,161f3fc0-966a-4956-b3c9-2aa18decb209,Nykaa,google_play,hi,en,True,Mera experience bhut hi bekar tha nayka se .. nayka me jo bi office mentioned hue mene vo applied kiye fir bi vo offer muje ni mili or delivery bi time par ni ki gyi muje khud paket lene blue dard ke office jna padha or inke offer sb fake hai 👎👎👎,mera experience bhut hi bekar tha nayka se .. nayka me jo bi office mentioned hue mene vo applied kiye fir bi vo offer muje ni mili or delivery bi time par ni ki gyi muje khud paket lene blue dard ke office jna padha or inke offer sb fake hai,mera experience bhut hi bekar tha nayka se .. nayka me jo bi office mentioned hue mene vo applied kiye fir bi vo offer muje ni mili or delivery bi time par ni ki gyi muje khud paket lene blue dard ke office jna padha or inke offer sb fake hai,1,complaint,289,True,51,2023-12-13 22:31:37+00:00,2023-12-11/2023-12-17,2023-12,3.3.8,1,Refund & Payment Issues,2,False,10.121856,5.237093,3.688708,5.20661,1.3956562,5.569853,4.6191106,2.7682376,2.1384757,3.8531609,False,-0.0585808794934091,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.9535620458165524,0.91,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.5609756097560976
1423,24c84747-fcab-4d2e-a539-6a287a631b84,Nykaa,google_play,hi,ro,False,great product,great product,great product,4,positive,5,False,2,2023-12-13 11:22:56+00:00,2023-12-11/2023-12-17,2023-12,3.3.8,3,App Crash / UX Bug,6,False,5.2857466,6.1916666,0.43926212,6.734343,2.3423736,7.478006,5.5417523,2.6388104,3.6373224,5.332976,False,-0.0901278693134643,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.9805230203527864,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1424,4c99ba6b-6c25-4e9b-8b22-bedaf04846ed,Nykaa,google_play,hi,en,False,Alll is best prodect,alll is best prodect,alll is best prodect,5,positive,5,False,4,2023-12-03 10:45:29+00:00,2023-11-27/2023-12-03,2023-12,3.3.8,3,App Crash / UX Bug,4,False,6.041589,6.2158957,-0.09923488,6.1181145,1.9166319,6.778894,5.2253194,2.5992365,3.37077,4.486315,False,-0.0710580005361017,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.9178750809604962,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1425,bb02185f-ef4a-4608-95a9-e79248cc3cb0,Nykaa,google_play,hi,so,False,Hello jsh ajje ahawbuw hhwwb,hello jsh ajje ahawbuw hhwwb,hello jsh ajje ahawbuw hhwwb,5,positive,8,False,5,2023-12-02 10:39:01+00:00,2023-11-27/2023-12-03,2023-12,3.3.8,1,Refund & Payment Issues,2,False,9.303084,5.4073358,0.78928715,6.632975,1.8854522,5.649172,4.516701,2.4094503,2.391355,3.4431133,False,-0.0440216238197114,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.94212469008767,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1426,8ed77a54-eecc-4151-a28c-3575b075733e,Nykaa,google_play,hi,sq,False,Sri Krishna,sri krishna,sri krishna,4,positive,8,False,2,2023-11-28 11:22:21+00:00,2023-11-27/2023-12-03,2023-11,3.3.8,1,Refund & Payment Issues,2,False,10.726649,5.2210054,1.9442042,6.106619,2.452008,5.631992,4.735809,2.1979783,1.824962,4.011354,False,-0.0405002762887909,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.8709697193115788,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1427,f438687c-ae2f-4caf-bcf9-7622644dbb6b,Nykaa,google_play,hi,en,True,May got yh to bhut acha he,may got yh to bhut acha he,may got yh to bhut acha he,4,positive,549,True,7,2023-08-30 13:39:49+00:00,2023-08-28/2023-09-03,2023-08,,1,Refund & Payment Issues,2,False,10.286912,5.278054,2.3540564,5.8409715,1.7637311,5.519721,4.525583,2.5285926,2.0185885,3.6325188,False,-0.057118561314862,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9725269198581106,0.0033333333333333,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1428,a909cfcf-2d74-498c-a721-a3c62fcf9df7,Nykaa,google_play,hi,it,False,So nice aap,so nice aap,so nice aap,5,positive,6,False,3,2023-07-28 18:57:39+00:00,2023-07-24/2023-07-30,2023-07,3.2.6,3,App Crash / UX Bug,4,False,7.734077,6.0025787,-0.54632896,7.3665023,2.5017579,6.362455,4.855147,2.341772,3.1104145,4.240043,False,-0.0684038429023106,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.9296141976209624,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.7
1429,0516d328-fc1d-48f2-9a02-f13f1c90783d,Nykaa,google_play,hi,en,True,Mera product aa gya hai ese sbhi log download kare,mera product aa gya hai ese sbhi log download kare,mera product aa gya hai ese sbhi log download kare,5,positive,262,True,10,2023-06-17 14:58:06+00:00,2023-06-12/2023-06-18,2023-06,3.2.3,1,Refund & Payment Issues,2,False,10.07865,5.643803,4.3690295,4.7096806,1.6557343,5.617667,4.735383,2.7694576,1.9682788,4.048906,False,-0.032450742203046,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9619885446779068,0.0033333333333333,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1430,56cd4cfc-8f5e-474f-8df9-58c0e152bb66,Nykaa,google_play,hi,sq,False,Mujhe mera pordact nhi mila,mujhe mera pordact nhi mila,mujhe mera pordact nhi mila,1,complaint,205,True,5,2023-06-17 13:41:22+00:00,2023-06-12/2023-06-18,2023-06,3.2.2,1,Refund & Payment Issues,2,False,10.272535,5.225486,2.873538,5.564561,1.5660791,5.5177584,4.5659614,2.6491508,2.0634177,3.674977,False,-0.0656230932222217,False,0.0,False,GREEN,1,1,gold_eval,Medium,0.9999989142869108,Refund & Payment Issues,0.9625902241520052,0.9533333333333334,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1431,bb496a1b-805c-4829-90c4-d15f417335a1,Nykaa,google_play,hi,da,False,Order cancil kese kre,order cancil kese kre,order cancil kese kre,1,complaint,51,True,4,2023-05-06 16:35:27+00:00,2023-05-01/2023-05-07,2023-05,,0,Delivery Failure,-1,True,7.1634097,3.7475526,3.18606,6.547362,1.5142552,6.8846574,5.543919,2.705187,3.2398708,5.145478,False,-0.0718060101482361,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.6533577981971014,0.9666666666666668,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.6625
1432,637f54f1-80f5-4c2a-980f-76bc699dd181,Nykaa,google_play,hi,id,False,Mera prodect nhi aa raha hh,mera prodect nhi aa raha hh,mera prodect nhi aa raha hh,3,mixed,187,True,6,2023-05-04 09:55:01+00:00,2023-05-01/2023-05-07,2023-05,3.2.0,1,Refund & Payment Issues,2,False,9.17938,5.178852,1.5362324,6.3619165,1.927978,5.817988,4.678572,2.436439,2.3091135,3.757794,False,-0.0809544498769228,False,0.0,False,GREEN,0,0,gold_eval,Low,0.9999994830007304,Refund & Payment Issues,0.9631897053424416,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1433,eaa90f35-1c40-45b7-9ae6-c4a26fe3a440,Nykaa,google_play,hi,et,False,Kisi ke paas bhabhi ka number hai,kisi ke paas bhabhi ka number hai,kisi ke paas bhabhi ka number hai,1,complaint,39,True,7,2023-02-21 09:53:37+00:00,2023-02-20/2023-02-26,2023-02,,1,Refund & Payment Issues,2,False,10.188835,5.2380023,2.7590358,5.633457,1.6772479,5.565218,4.6166425,2.592059,2.0933506,3.752634,False,-0.0903581624838983,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,Refund & Payment Issues,0.9702552836312536,0.99,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1434,0e2212db-5ba4-46b3-b574-2f6818656e9d,Nykaa,google_play,hi,hi,False,बहुत अच्छा है सारे प्रोडक्ट एवन है पर कोसली बहुत होते हैं,बहुत अच्छा है सारे प्रोडक्ट एवन है पर कोसली बहुत होते हैं,बहुत अच्छा है सारे प्रोडक्ट एवन है पर कोसली बहुत होते हैं,5,positive,468,True,12,2022-12-04 14:15:33+00:00,2022-11-28/2022-12-04,2022-12,,3,App Crash / UX Bug,-1,True,5.9189396,5.861875,0.4797247,6.8953824,2.3413048,7.07901,5.5118437,2.4709694,3.5769389,5.1487737,False,-0.1140666673472368,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.9632825153520514,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1435,27f6a5ed-043b-46b6-9fc6-26db93c24cae,Nykaa,google_play,hi,fi,False,thanks nykaa,thanks nykaa,thanks nykaa,1,complaint,7,False,2,2022-12-01 18:56:07+00:00,2022-11-28/2022-12-04,2022-12,3.0.9,3,App Crash / UX Bug,-1,True,7.3697104,6.0605555,0.15784298,6.3860803,1.926455,6.1584573,4.8856316,2.4161203,3.2410097,4.0785794,False,-0.055824125896943,False,0.0,False,GREEN,1,1,train,Medium,0.9999989142869108,App Crash / UX Bug,0.7690602594238226,0.0066666666666666,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1436,d6db4cfa-0f5d-4af4-97ba-848b2c564289,Nykaa,google_play,hi,hr,False,Nice i love it❤️✨,nice i love it,nice i love it,5,positive,9,False,4,2022-11-28 01:14:45+00:00,2022-11-28/2022-12-04,2022-11,3.0.9,3,App Crash / UX Bug,4,False,7.884793,5.830188,-0.15122767,7.3266416,2.5055194,6.34549,4.898109,2.2497268,3.148703,4.4530416,False,-0.0665206030557764,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.6630452569618133,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1437,042487e5-313c-45aa-b6bd-d55fc096b5ed,Nykaa,google_play,hi,id,False,Supar nykaa,supar nykaa,supar nykaa,5,positive,6,False,2,2022-11-23 23:48:10+00:00,2022-11-21/2022-11-27,2022-11,3.0.9,1,Refund & Payment Issues,2,False,9.455598,5.0858874,1.1882074,6.692975,2.3991601,5.8881397,4.815136,2.1499605,2.2165682,4.0399237,False,-0.0737963819708255,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.7309420185837388,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1438,618dd49f-5461-460c-ada7-60f3cc8ee993,Nykaa,google_play,hi,en,False,Love it for buying worthy products,love it for buying worthy products,love it for buying worthy products,5,positive,17,True,6,2022-11-23 10:38:53+00:00,2022-11-21/2022-11-27,2022-11,3.0.9,3,App Crash / UX Bug,6,False,5.2681365,6.3139305,0.32452568,6.7168336,2.3919923,7.2661304,5.6197004,2.4963949,3.897368,5.351172,False,-0.0929037965799193,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.7656594606737795,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.625
1439,5ec58b0c-5d9e-4afe-b7b7-a515e3314e18,Nykaa,google_play,hi,en,False,"Good product 👍👍👍,❤️❤️♥️♥️","good product ,","good product ,",5,positive,3,False,3,2022-11-18 18:01:20+00:00,2022-11-14/2022-11-20,2022-11,,3,App Crash / UX Bug,6,False,5.1708665,6.0604925,0.40460083,6.7252097,2.2842534,7.2623177,5.6886535,2.5555117,3.855089,5.3373957,False,-0.0996126045735709,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.9845430904500868,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1440,d8876d43-dfba-462d-ae7c-c3826f31877a,Nykaa,google_play,hi,sq,False,DhanjeetJee,dhanjeetjee,dhanjeetjee,5,positive,3,False,1,2022-10-21 22:36:34+00:00,2022-10-17/2022-10-23,2022-10,,1,Refund & Payment Issues,2,False,9.080801,5.216344,0.8671867,6.6851497,2.2198534,5.9168277,4.8430634,2.2356122,2.4664984,3.9980757,False,-0.0904425422753292,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9470919603198455,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1441,1def6794-a377-48b5-b4a5-f69cb948870b,Nykaa,google_play,hi,nl,False,Nykaa app open hi nhi ho rha he me jab bhi isse open kar rha hu to error aa rha he jese mera net khatam ho gya ho baaki sab me mera net chal rha he 😭,nykaa app open hi nhi ho rha he me jab bhi isse open kar rha hu to error aa rha he jese mera net khatam ho gya ho baaki sab me mera net chal rha he,nykaa app open hi nhi ho rha he me jab bhi isse open kar rha hu to error aa rha he jese mera net khatam ho gya ho baaki sab me mera net chal rha he,1,complaint,173,True,36,2022-09-12 06:42:41+00:00,2022-09-12/2022-09-18,2022-09,3.0.0,1,Refund & Payment Issues,2,False,10.248768,5.585542,4.3103833,4.8628726,1.6405791,5.631613,4.687537,2.7357187,2.0481043,4.0819893,False,-0.0440651466041763,False,0.0,False,GREEN,1,1,gold_eval,Medium,0.9999989142869108,Refund & Payment Issues,0.9775454033974882,0.8066666666666666,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.5680000000000001
1442,d6f7b0b5-4d79-425c-af8b-8fcaad99bc89,Nykaa,google_play,hi,sl,False,I Love Jahnavi kapoor,i love jahnavi kapoor,i love jahnavi kapoor,5,positive,13,True,4,2022-09-09 20:26:01+00:00,2022-09-05/2022-09-11,2022-09,3.0.0,3,App Crash / UX Bug,2,False,8.498295,5.5403624,0.5135986,6.919043,2.3197258,6.0736413,4.7664967,2.2822561,2.6939886,4.0682793,False,-0.0745874588795562,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.476997216013544,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1443,22b28592-70f7-4699-8983-040023a98b36,Nykaa,google_play,hi,en,False,Best 👌 nykaaa beauty shop platform,best nykaaa beauty shop platform,best nykaaa beauty shop platform,5,positive,4,False,5,2022-08-31 07:41:24+00:00,2022-08-29/2022-09-04,2022-08,,2,Fake/Counterfeit Product,-1,True,4.348114,7.0344925,1.1712352,5.4407434,2.5432434,6.9045753,5.6613226,2.5216331,3.611765,4.9427114,False,-0.1044358198225746,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Fake/Counterfeit Product,0.6400451080879028,0.0,Low,We are sorry for this experience regarding Fake/Counterfeit Product. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1444,23e8498d-a03c-4a98-9c3b-a66ffee6d607,Nykaa,google_play,hi,nl,False,Vaadi best product very nice 👍👍👍👍👍,vaadi best product very nice,vaadi best product very nice,5,positive,2,False,5,2022-08-04 22:01:01+00:00,2022-08-01/2022-08-07,2022-08,,3,App Crash / UX Bug,6,False,5.209103,6.248029,0.40513495,6.595197,2.3610823,7.1551943,5.6157317,2.4781685,3.8685634,5.2608085,False,-0.1103834673240858,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.977223528647462,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1445,d3d677e0-a211-4a00-952c-947e323856ea,Nykaa,google_play,hi,af,False,Good aap world,good aap world,good aap world,5,positive,2,False,3,2022-07-19 15:14:55+00:00,2022-07-18/2022-07-24,2022-07,,3,App Crash / UX Bug,4,False,7.514865,6.1133146,-0.69422257,7.235248,2.4682913,6.7198725,5.2146263,2.4679334,2.777231,4.36245,False,-0.0631578557062114,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,App Crash / UX Bug,0.8480681795546966,0.0,Low,We are sorry for this experience regarding App Crash / UX Bug. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1446,66572407-fe7e-45ef-ba0b-2d1c4df9fdd5,Nykaa,google_play,hi,no,False,I.lave.somac,i.lave.somac,i.lave.somac,5,positive,6,False,1,2022-06-24 12:01:59+00:00,2022-06-20/2022-06-26,2022-06,2.9.2,1,Refund & Payment Issues,2,False,9.59687,5.102646,1.2521456,6.626233,2.4723291,5.8995714,4.882545,2.1146872,2.211606,4.16208,False,-0.074847325217068,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9372831766282586,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1447,3889bd91-2806-4960-b5aa-623f3621c76f,Nykaa,google_play,hi,sw,False,Ye bhot aacha log be vja hi nykaa ko badnam kar rhe he ye mekap ke San ke liye bhot hi aacha me aapse kheti hu ye aap dounlod kijiy bhot hi aacha aap he,ye bhot aacha log be vja hi nykaa ko badnam kar rhe he ye mekap ke san ke liye bhot hi aacha me aapse kheti hu ye aap dounlod kijiy bhot hi aacha aap he,ye bhot aacha log be vja hi nykaa ko badnam kar rhe he ye mekap ke san ke liye bhot hi aacha me aapse kheti hu ye aap dounlod kijiy bhot hi aacha aap he,5,positive,279,True,35,2022-05-20 10:48:34+00:00,2022-05-16/2022-05-22,2022-05,2.8.8,1,Refund & Payment Issues,2,False,9.925194,5.1672134,2.4633825,5.801236,1.5167125,5.573967,4.562109,2.6414206,2.2352295,3.6246972,False,-0.0742418331185374,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.9793238956653164,0.0066666666666666,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1448,1ebe7ff0-bf5f-4165-b2c0-ec944c4da1e0,Nykaa,google_play,hi,id,False,Bekar hai pahle price kam hota hai 2 din baad price badha dete hai,bekar hai pahle price kam hota hai 2 din baad price badha dete hai,bekar hai pahle price kam hota hai 2 din baad price badha dete hai,1,complaint,90,True,14,2022-05-13 02:42:39+00:00,2022-05-09/2022-05-15,2022-05,2.8.8,1,Refund & Payment Issues,2,False,10.21091,5.299376,2.9688747,5.4884796,1.5438504,5.555091,4.596137,2.6714215,2.0748258,3.7157443,False,-0.0719002266391624,False,0.0,False,GREEN,1,1,gold_eval,Medium,0.9999989142869108,Refund & Payment Issues,0.9748613533291408,0.9566666666666668,High,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1450,b40c8003-d5fd-4d40-8b62-4e2f2b5bcf21,Nykaa,google_play,hi,nl,False,bht accha aap h,bht accha aap h,bht accha aap h,3,mixed,138,True,4,2022-03-09 14:49:00+00:00,2022-03-07/2022-03-13,2022-03,2.7.8,1,Refund & Payment Issues,2,False,9.617467,5.26527,1.1902629,6.534498,2.0155277,5.6640754,4.53423,2.349635,2.1725569,3.5728292,False,-0.0763161155617664,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.958239720906428,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1452,e8d18809-54a5-4ae3-b07a-b5f23a169183,Nykaa,google_play,hi,tl,False,naykaa aap original products thanku naykaa,naykaa aap original products thanku naykaa,naykaa aap original products thanku naykaa,5,positive,6,False,6,2021-12-10 12:33:18+00:00,2021-12-06/2021-12-12,2021-12,2.7.3,1,Refund & Payment Issues,2,False,9.750433,5.316829,2.42824,5.867942,1.8871069,5.739359,4.693817,2.4910388,2.0819213,3.8275657,False,-0.079802003043411,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.8484002058538211,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
1453,302c1332-4db9-47e0-8556-85c760f5e6da,Nykaa,google_play,hi,sw,False,Manish vasaiya,manish vasaiya,manish vasaiya,5,positive,4,False,2,2021-11-06 17:55:03+00:00,2021-11-01/2021-11-07,2021-11,2.2.6,1,Refund & Payment Issues,2,False,10.675054,5.1682596,1.92179,6.1396503,2.35197,5.6728716,4.762044,2.183928,1.8937991,3.934748,False,-0.0502231360064701,False,0.0,False,GREEN,0,0,train,Low,0.9999994830007304,Refund & Payment Issues,0.937283210036384,0.0,Low,We are sorry for this experience regarding Refund & Payment Issues. Please share your order ID via in-app support so our team can resolve this quickly.,0.55
