id,review_id,platform,source,lang,detected_lang,is_hinglish,content,cleaned_content,text_for_model,score,star_bucket,thumbs_up,high_engagement,review_length,at,week,year_month,app_version
1162,f67e5d2a-892d-4321-8006-0b29cba0f0e9,Nykaa,google_play,en,en,True,"I never expected my first experience with this horrible and third class customer service is absolutely hopeless and pathetic and moreover their delivery is always delayed or cancelled, so much so only the brand name is hyped but services are that worse than a monkey trying to write a book","i never expected my first experience with this horrible and third class customer service is absolutely hopeless and pathetic and moreover their delivery is always delayed or cancelled, so much so only the brand name is hyped but services are that worse than a monkey trying to write a book","i never expected my first experience with this horrible and third class customer service is absolutely hopeless and pathetic and moreover their delivery is always delayed or cancelled, so much so only the brand name is hyped but services are that worse than a monkey trying to write a book",1,complaint,0,False,50,2026-04-03 19:15:52+00:00,2026-03-30/2026-04-05,2026-04,
1163,02379de2-28ce-4720-b3e7-bb04f524d60e,Nykaa,google_play,en,en,False,Wrong item is delivered and after say it's not our fault no money no item no cancel,wrong item is delivered and after say it's not our fault no money no item no cancel,wrong item is delivered and after say it's not our fault no money no item no cancel,1,complaint,0,False,17,2026-04-03 19:13:12+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1164,d1a1eed9-f23f-428b-9d06-56f6211729d3,Nykaa,google_play,en,en,False,the best app,the best app,the best app,5,positive,0,False,3,2026-04-03 19:12:33+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1165,0bde8c20-2854-444c-9a84-56ba64af6552,Nykaa,google_play,en,en,False,worst experience they dont deliver on given date and if its getting late theyy dont even inform if asking for urgent delivery they deny for that .,worst experience they dont deliver on given date and if its getting late theyy dont even inform if asking for urgent delivery they deny for that .,worst experience they dont deliver on given date and if its getting late theyy dont even inform if asking for urgent delivery they deny for that .,1,complaint,0,False,27,2026-04-03 18:15:50+00:00,2026-03-30/2026-04-05,2026-04,
1166,f2ad93b1-9730-46a6-81c5-c3ddefa28f3f,Nykaa,google_play,en,en,False,please don't give my order to xpressbees,please don't give my order to xpressbees,please don't give my order to xpressbees,5,positive,0,False,7,2026-04-03 18:07:33+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1167,99f6bb7c-b89c-47cc-b557-885d6b5d782b,Nykaa,google_play,en,en,False,"excellent work, on time delivery ,good quality products too good😊","excellent work, on time delivery ,good quality products too good","excellent work, on time delivery ,good quality products too good",5,positive,0,False,10,2026-04-03 17:37:27+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1168,0d7a1f69-8611-434d-87a6-7d3550e51b77,Nykaa,google_play,en,da,False,best plateform,best plateform,best plateform,5,positive,0,False,2,2026-04-03 17:28:22+00:00,2026-03-30/2026-04-05,2026-04,3.9.3
1169,a7187455-39b3-4332-b659-e1f47f042442,Nykaa,google_play,en,en,True,"This is the worst service and customer support I have ever experienced. I received a completely wrong product, and despite raising the issue, there has been no proper response or accountability from your team. This clearly reflects negligence and unfair business practices. As per the provisions of the Consumer Protection Act, 2019, delivering a wrong product and denying a return or refund amounts to deficiency in service and unfair trade practice. Your refusal to resolve this issue is a direct","this is the worst service and customer support i have ever experienced. i received a completely wrong product, and despite raising the issue, there has been no proper response or accountability from your team. this clearly reflects negligence and unfair business practices. as per the provisions of the consumer protection act, 2019, delivering a wrong product and denying a return or refund amounts to deficiency in service and unfair trade practice. your refusal to resolve this issue is a direct","this is the worst service and customer support i have ever experienced. i received a completely wrong product, and despite raising the issue, there has been no proper response or accountability from your team. this clearly reflects negligence and unfair business practices. as per the provisions of the consumer protection act, 2019, delivering a wrong product and denying a return or refund amounts to deficiency in service and unfair trade practice. your refusal to resolve this issue is a direct",1,complaint,0,False,80,2026-04-03 17:26:53+00:00,2026-03-30/2026-04-05,2026-04,
1170,be85fc87-59e5-4ef6-b1e4-c6703f6decfb,Nykaa,google_play,en,en,False,"This is the worst service and customer support I have ever experienced. I received the wrong product, and there is no proper response or accountability from your team. It feels like customers are being cheated with fake or incorrect products.in my life, don't order anything in it","this is the worst service and customer support i have ever experienced. i received the wrong product, and there is no proper response or accountability from your team. it feels like customers are being cheated with fake or incorrect products.in my life, don't order anything in it","this is the worst service and customer support i have ever experienced. i received the wrong product, and there is no proper response or accountability from your team. it feels like customers are being cheated with fake or incorrect products.in my life, don't order anything in it",1,complaint,0,False,47,2026-04-03 17:23:35+00:00,2026-03-30/2026-04-05,2026-04,
1171,8136633e-f1c2-4407-8a06-8fceaece9f29,Nykaa,google_play,en,en,False,Prices are always less compared to other Sites!,prices are always less compared to other sites!,prices are always less compared to other sites!,5,positive,0,False,8,2026-04-03 17:16:44+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1172,b3abab94-7b41-4365-866a-933b1be8e0bc,Nykaa,google_play,en,en,False,scam company. worst experience.,scam company. worst experience.,scam company. worst experience.,1,complaint,0,False,4,2026-04-03 16:48:27+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1173,1ae5dacc-d5b4-43f3-bdf2-aa95e22670b6,Nykaa,google_play,en,en,False,your Item is good. But....,your item is good. but..,your item is good. but..,3,mixed,0,False,5,2026-04-03 16:40:46+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1175,c011fc7b-230f-4b9e-b17e-7c8829c5f6a0,Nykaa,google_play,en,en,False,very less discount or no discount at all,very less discount or no discount at all,very less discount or no discount at all,3,mixed,0,False,8,2026-04-03 15:50:09+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1176,4d83ca6d-837f-49a2-b08a-03c61ff0986a,Nykaa,google_play,en,en,False,such a time wasting app with no customer care my orders have been cancelled twice by itself,such a time wasting app with no customer care my orders have been cancelled twice by itself,such a time wasting app with no customer care my orders have been cancelled twice by itself,1,complaint,0,False,17,2026-04-03 15:30:07+00:00,2026-03-30/2026-04-05,2026-04,
1177,727bf0ec-5c17-4eaa-ad84-adc99596cd75,Nykaa,google_play,en,pl,False,nyc product is,nyc product is,nyc product is,5,positive,0,False,3,2026-04-03 15:25:14+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1178,0342de23-702f-4b83-b98f-74203042bc58,Nykaa,google_play,en,en,True,"I’ve been using the Nykaa app for a while now and my experience has been really good. The app is easy to use and I didn’t face any lag or issues while browsing. There’s a wide range of products and the offers are also good. Ordering is simple and delivery has been on time for me. Overall, a smooth and reliable app for beauty shopping.","i ve been using the nykaa app for a while now and my experience has been really good. the app is easy to use and i didn t face any lag or issues while browsing. there s a wide range of products and the offers are also good. ordering is simple and delivery has been on time for me. overall, a smooth and reliable app for beauty shopping.","i ve been using the nykaa app for a while now and my experience has been really good. the app is easy to use and i didn t face any lag or issues while browsing. there s a wide range of products and the offers are also good. ordering is simple and delivery has been on time for me. overall, a smooth and reliable app for beauty shopping.",5,positive,0,False,68,2026-04-03 15:15:13+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1180,2d5d44c9-6e0b-43c5-aab7-25472b143653,Nykaa,google_play,en,en,False,"worst customer service, the teams are not their job and all they do is copy paste sympathy statement instead of giving solution","worst customer service, the teams are not their job and all they do is copy paste sympathy statement instead of giving solution","worst customer service, the teams are not their job and all they do is copy paste sympathy statement instead of giving solution",2,complaint,0,False,22,2026-04-03 14:45:59+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1181,8b4dcbd5-f8b3-4355-907f-6c0316dcef44,Nykaa,google_play,en,en,True,"Please add search to order history. most people, if not all, repurchase. I don't always remember the exact name/shade I bought 6 months ago. search will solve that problem and save me a lot of time. Amazon and myntra have it. please Nykaa.","please add search to order history. most people, if not all, repurchase. i don't always remember the exact name shade i bought 6 months ago. search will solve that problem and save me a lot of time. amazon and myntra have it. please nykaa.","please add search to order history. most people, if not all, repurchase. i don't always remember the exact name shade i bought 6 months ago. search will solve that problem and save me a lot of time. amazon and myntra have it. please nykaa.",4,positive,0,False,44,2026-04-03 14:40:51+00:00,2026-03-30/2026-04-05,2026-04,
1182,22edfb1b-2f92-4409-999d-5829d1572bc0,Nykaa,google_play,en,en,False,very bad products lekme 9to5 lipstick,very bad products lekme 9to5 lipstick,very bad products lekme 9to5 lipstick,1,complaint,0,False,6,2026-04-03 13:19:49+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1183,e5bfed0f-c526-4c97-bcbf-d26d06ce8b33,Nykaa,google_play,en,en,False,products are good,products are good,products are good,3,mixed,0,False,3,2026-04-03 12:49:56+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1184,02116fa6-7a5e-4280-872c-3458841dfb92,Nykaa,google_play,en,en,True,Worst experience. I ordered 5 items and received only 2. I did payment for all the 5 items but when connected to the helping number for this issue they refused to help and also talked very rudely. Will never order or suggest anyone to order from Nykaa. at least take accountability for your mistakes!!!!,worst experience. i ordered 5 items and received only 2. i did payment for all the 5 items but when connected to the helping number for this issue they refused to help and also talked very rudely. will never order or suggest anyone to order from nykaa. at least take accountability for your mistakes!!,worst experience. i ordered 5 items and received only 2. i did payment for all the 5 items but when connected to the helping number for this issue they refused to help and also talked very rudely. will never order or suggest anyone to order from nykaa. at least take accountability for your mistakes!!,1,complaint,0,False,54,2026-04-03 12:12:10+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1185,0a9a2511-6e3f-44e2-b83a-6cbb0d1ffa19,Nykaa,google_play,en,en,False,it's nice 👍🙂 products,it's nice products,it's nice products,5,positive,0,False,3,2026-04-03 12:05:11+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1186,6115969a-a572-46ac-9d07-e9ee3faaa6ec,Nykaa,google_play,en,en,False,it's really good online shopping brand 😜 wee loveeee itttt soo muchhhhh🫶🏻,it's really good online shopping brand wee lovee itt soo muchh,it's really good online shopping brand wee lovee itt soo muchh,5,positive,0,False,11,2026-04-03 11:37:30+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1187,7748fd94-df55-42fd-bc38-a1f06fc8cd4a,Nykaa,google_play,en,en,False,they don't deliver on time,they don't deliver on time,they don't deliver on time,2,complaint,0,False,5,2026-04-03 11:36:03+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1188,854c0e5b-bea2-4ec0-9075-6636517a5817,Nykaa,google_play,en,en,False,tooooo good 1st order discount,too good 1st order discount,too good 1st order discount,5,positive,0,False,5,2026-04-03 11:20:06+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1189,af5ab52c-7396-4ab4-bc2b-3e1caeeb9a12,Nykaa,google_play,en,en,False,it gives me infinity Ads,it gives me infinity ads,it gives me infinity ads,1,complaint,0,False,5,2026-04-03 11:06:40+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1190,8296b09d-9eda-48ff-b032-966b956b2b46,Nykaa,google_play,en,id,False,bhaii maine first time order kiyaa nykaa se mai happy thi ki Mera first order h order aane wale din delivery partner ne mere ko call tak nhi kiyaa mera pass msg aaya delivery unsuccessful 3 din daily ye huaa kuch nhi huaa nykaa pe na koii response coustomer care vi shii nhi maine itni sare emails send kiyaa koi response nhi na mera product aaya avi tk na hi mere ko refund mil rha..guyss koi ye mt install krne sabse ghitya app h fraud h Paisa wapas nhi krtaa service bhi bahut ghityaa h,bhaii maine first time order kiyaa nykaa se mai happy thi ki mera first order h order aane wale din delivery partner ne mere ko call tak nhi kiyaa mera pass msg aaya delivery unsuccessful 3 din daily ye huaa kuch nhi huaa nykaa pe na koii response coustomer care vi shii nhi maine itni sare emails send kiyaa koi response nhi na mera product aaya avi tk na hi mere ko refund mil rha..guyss koi ye mt install krne sabse ghitya app h fraud h paisa wapas nhi krtaa service bhi bahut ghityaa h,bhaii maine first time order kiyaa nykaa se mai happy thi ki mera first order h order aane wale din delivery partner ne mere ko call tak nhi kiyaa mera pass msg aaya delivery unsuccessful 3 din daily ye huaa kuch nhi huaa nykaa pe na koii response coustomer care vi shii nhi maine itni sare emails send kiyaa koi response nhi na mera product aaya avi tk na hi mere ko refund mil rha..guyss koi ye mt install krne sabse ghitya app h fraud h paisa wapas nhi krtaa service bhi bahut ghityaa h,1,complaint,0,False,95,2026-04-03 10:53:45+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1191,2e6ac040-94b9-4cbc-8379-7466e7bb35c0,Nykaa,google_play,en,nl,False,worst app ever.,worst app ever.,worst app ever.,1,complaint,0,False,3,2026-04-03 10:25:00+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1192,f4ecae65-2924-4b89-a3cd-51c5ce2b4ec7,Nykaa,google_play,en,en,False,its awesome 👌,its awesome,its awesome,5,positive,0,False,2,2026-04-03 09:40:18+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1193,0eabfd2f-2cbb-4db2-8a43-afba323fc6a5,Nykaa,google_play,en,en,True,"This is extremely poor service. I received the wrong product, and your customer support is completely useless with no proper answers or resolution. This kind of negligence is unacceptable and gives the impression that fake or incorrect products are being delivered to customers.","this is extremely poor service. i received the wrong product, and your customer support is completely useless with no proper answers or resolution. this kind of negligence is unacceptable and gives the impression that fake or incorrect products are being delivered to customers.","this is extremely poor service. i received the wrong product, and your customer support is completely useless with no proper answers or resolution. this kind of negligence is unacceptable and gives the impression that fake or incorrect products are being delivered to customers.",1,complaint,0,False,43,2026-04-03 08:51:24+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1194,82ae209b-6c56-454c-b44e-7329fcea0f9d,Nykaa,google_play,en,en,False,"very less offers and when I try offer codes which is available in their websites , it says offer code invalid","very less offers and when i try offer codes which is available in their websites , it says offer code invalid","very less offers and when i try offer codes which is available in their websites , it says offer code invalid",1,complaint,0,False,21,2026-04-03 08:49:47+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1195,c415c514-157f-4a87-ab46-99d3f39a7022,Nykaa,google_play,en,en,False,it has been quite two months since I installed this app and shop many times 😌 .I am greatful for amazing experiences of fast deliveries and the authenticity of products i know i won't get cheated by fake.,it has been quite two months since i installed this app and shop many times .i am greatful for amazing experiences of fast deliveries and the authenticity of products i know i won't get cheated by fake.,it has been quite two months since i installed this app and shop many times .i am greatful for amazing experiences of fast deliveries and the authenticity of products i know i won't get cheated by fake.,5,positive,0,False,37,2026-04-03 08:47:23+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1196,b010f82e-55b2-4c31-bc9f-fdbbd9df0d71,Nykaa,google_play,en,af,False,it is very good,it is very good,it is very good,5,positive,0,False,4,2026-04-03 07:39:01+00:00,2026-03-30/2026-04-05,2026-04,
1197,6cc9046d-57bf-46a5-af0d-d8d95bac6df2,Nykaa,google_play,en,da,False,best option,best option,best option,5,positive,0,False,2,2026-04-03 05:43:42+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1198,9e6f4a4f-f4d7-4d65-8cf6-45a5d9ecb87e,Nykaa,google_play,en,en,False,It's good but prices are always on higher side,it's good but prices are always on higher side,it's good but prices are always on higher side,5,positive,0,False,9,2026-04-03 01:01:52+00:00,2026-03-30/2026-04-05,2026-04,2.7.7
1199,048e7a27-01ec-4c4a-942b-b280b6da2220,Nykaa,google_play,en,en,False,Best for every skin care products 😭❤️,best for every skin care products,best for every skin care products,5,positive,0,False,6,2026-04-03 00:55:02+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1200,56621c35-3ef7-4492-901a-897755738633,Nykaa,google_play,en,en,False,wonderfull app i love it😭✨,wonderfull app i love it,wonderfull app i love it,5,positive,0,False,5,2026-04-03 00:10:05+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1201,886202d1-4446-4f7f-99b0-6540a56bea44,Nykaa,google_play,en,no,False,I like nykaa app very ginue product,i like nykaa app very ginue product,i like nykaa app very ginue product,5,positive,0,False,7,2026-04-02 23:32:10+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1202,1ff326d0-3d1c-45c7-9bfb-e4c541b7fdab,Nykaa,google_play,en,en,False,it's so frustrating,it's so frustrating,it's so frustrating,2,complaint,0,False,3,2026-04-02 22:44:19+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1203,ed955147-9eec-4319-8ab1-137be66ebdf8,Nykaa,google_play,en,en,False,great deals and og products !,great deals and og products !,great deals and og products !,5,positive,0,False,6,2026-04-02 22:16:15+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1204,6ad2439f-828b-4bde-bd6c-e2ff07ce7fa9,Nykaa,google_play,en,en,False,offer bhohath hain,offer bhohath hain,offer bhohath hain,5,positive,0,False,3,2026-04-02 22:12:57+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1205,114f6a50-5be4-47d7-ad1d-ab08164fc9c3,Nykaa,google_play,en,en,True,such a scam this app is... whenever I tried some coupons and wanted to redeem some points...my products never got delivered...!!! always they attempt to dilivery and then my dilivery got cancelled and the reason is been told that I refused it...which didn't happen at all...they don't even try to dilivery at the proper date...such a disgusting app this is..this is total a scam..!!.,such a scam this app is... whenever i tried some coupons and wanted to redeem some points...my products never got delivered...!!! always they attempt to dilivery and then my dilivery got cancelled and the reason is been told that i refused it...which didn't happen at all...they don't even try to dilivery at the proper date...such a disgusting app this is..this is total a scam..!!.,such a scam this app is... whenever i tried some coupons and wanted to redeem some points...my products never got delivered...!!! always they attempt to dilivery and then my dilivery got cancelled and the reason is been told that i refused it...which didn't happen at all...they don't even try to dilivery at the proper date...such a disgusting app this is..this is total a scam..!!.,1,complaint,0,False,64,2026-04-02 21:26:32+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1206,a5b5bb5f-9818-4321-9fbb-1d0ad3dbc39e,Nykaa,google_play,en,en,False,best products,best products,best products,5,positive,0,False,2,2026-04-02 19:57:25+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1208,328049d9-8a42-4546-854e-7f3489ae9d19,Nykaa,google_play,en,en,False,best app for shopping at home 🏠💙🩷,best app for shopping at home,best app for shopping at home,5,positive,0,False,6,2026-04-02 19:32:28+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1209,2f56a791-751a-4072-9c88-95840f7fc5f2,Nykaa,google_play,en,en,False,very unsupported team of nykaa.,very unsupported team of nykaa.,very unsupported team of nykaa.,1,complaint,0,False,5,2026-04-02 19:25:44+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1210,fefacbf4-856e-4cb2-93cb-dc96fcf47896,Nykaa,google_play,en,en,False,they have bad morals as a company paying anti- feminist people to do their campains.,they have bad morals as a company paying anti- feminist people to do their campains.,they have bad morals as a company paying anti- feminist people to do their campains.,1,complaint,0,False,15,2026-04-02 19:18:58+00:00,2026-03-30/2026-04-05,2026-04,3.2.9
1211,29572f39-49d7-46f2-8567-852285ce4d51,Nykaa,google_play,en,en,False,There is no offer in the month being,there is no offer in the month being,there is no offer in the month being,1,complaint,0,False,8,2026-04-02 19:02:37+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1212,7014fbf1-20d6-4849-9d6a-38b225b07245,Nykaa,google_play,en,en,False,I used this app 8 year ✨️ good app good makeup items tq nyka🫶,i used this app 8 year good app good makeup items tq nyka,i used this app 8 year good app good makeup items tq nyka,5,positive,0,False,13,2026-04-02 18:53:49+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1213,649fc08c-365a-4560-842c-f9101b6c00e2,Nykaa,google_play,en,en,False,delivery very slow.,delivery very slow.,delivery very slow.,1,complaint,0,False,3,2026-04-02 18:45:46+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1214,cd916531-ec22-45b8-9ba2-da917ad1f64f,Nykaa,google_play,en,da,False,late delivery,late delivery,late delivery,1,complaint,0,False,2,2026-04-02 18:33:00+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1215,991e09c4-6dfc-47c5-a6ca-c5fcbd60e370,Nykaa,google_play,en,sw,False,bohot accha aap hai sab acchi quality ka milata hai,bohot accha aap hai sab acchi quality ka milata hai,bohot accha aap hai sab acchi quality ka milata hai,5,positive,0,False,10,2026-04-02 18:32:33+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1216,f92b2e48-1d5b-47ac-81a9-743d6ff156dd,Nykaa,google_play,en,en,False,good and smooth experience,good and smooth experience,good and smooth experience,4,positive,0,False,4,2026-04-02 17:52:40+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1217,8df1cca1-7a93-4ee4-b770-ed360040c671,Nykaa,google_play,en,en,False,naykaa is great app it's just they are putting a lot of charges (sry for my bad english),naykaa is great app it's just they are putting a lot of charges sry for my bad english,naykaa is great app it's just they are putting a lot of charges sry for my bad english,4,positive,0,False,18,2026-04-02 17:29:37+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1218,23329da8-74a2-4144-86da-4a069a430184,Nykaa,google_play,en,en,False,"I found the best app, fast delivery and products was also good I like it","i found the best app, fast delivery and products was also good i like it","i found the best app, fast delivery and products was also good i like it",5,positive,0,False,15,2026-04-02 17:10:12+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1219,6529d73a-3f61-468c-95cb-46481d5aa450,Nykaa,google_play,en,en,True,Attachment are easy to change and feel sturdy. The paddle brush is great fir quick touch ups .curling tong takes time to learn but results are good,attachment are easy to change and feel sturdy. the paddle brush is great fir quick touch ups .curling tong takes time to learn but results are good,attachment are easy to change and feel sturdy. the paddle brush is great fir quick touch ups .curling tong takes time to learn but results are good,5,positive,0,False,27,2026-04-02 16:15:16+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1220,f0494778-b3d4-4464-9939-39acb48d7fc3,Nykaa,google_play,en,en,False,"very bad app 😕, first delay order and also don't allow to cancel it","very bad app , first delay order and also don't allow to cancel it","very bad app , first delay order and also don't allow to cancel it",1,complaint,0,False,14,2026-04-02 15:45:02+00:00,2026-03-30/2026-04-05,2026-04,3.9.4
1221,62751c62-80d0-4be7-92f1-ed6a5cb04286,Nykaa,google_play,en,en,False,i m nw disappointed with this app.. their delivery partner r hilarious.always late delivery,i m nw disappointed with this app.. their delivery partner r hilarious.always late delivery,i m nw disappointed with this app.. their delivery partner r hilarious.always late delivery,3,mixed,0,False,14,2026-04-02 15:38:46+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1222,e6a2bef6-51a0-4d90-9ffd-a6ad1e915a5f,Nykaa,google_play,en,en,False,everything is available on nykaa many products are not available on other beauty apps and oders arrive at exact given time,everything is available on nykaa many products are not available on other beauty apps and oders arrive at exact given time,everything is available on nykaa many products are not available on other beauty apps and oders arrive at exact given time,5,positive,0,False,21,2026-04-02 15:19:00+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1223,e1608ad6-c393-4763-a9e4-b78516ef0ce5,Nykaa,google_play,en,id,False,6 march ko brithday 6 hajar humne saman liya but gift bahut bekar sa diya ..ak sasta sa lipbalm relley ..I am not happy..😔,6 march ko brithday 6 hajar humne saman liya but gift bahut bekar sa diya ..ak sasta sa lipbalm relley ..i am not happy..,6 march ko brithday 6 hajar humne saman liya but gift bahut bekar sa diya ..ak sasta sa lipbalm relley ..i am not happy..,3,mixed,0,False,24,2026-04-02 14:49:20+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1224,3d97fa05-bc54-4cd0-b6f7-4ed6978fab51,Nykaa,google_play,en,cs,False,very nice product,very nice product,very nice product,5,positive,0,False,3,2026-04-02 14:26:45+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1225,b683afe4-1085-466d-8255-fcf823665d03,Nykaa,google_play,en,hr,False,just to say amazing,just to say amazing,just to say amazing,5,positive,0,False,4,2026-04-02 13:57:05+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1226,36042d30-f0b2-4e23-a292-0571bdfa339a,Nykaa,google_play,en,en,False,"I ordered a handbag worth ₹3560, but I received the wrong product. They didn’t even accept the return—this was a complete fraud. Please never buy from them. They close the return window very quickly, and their customer service always supports the brand, not the customer.","i ordered a handbag worth 3560, but i received the wrong product. they didn t even accept the return this was a complete fraud. please never buy from them. they close the return window very quickly, and their customer service always supports the brand, not the customer.","i ordered a handbag worth 3560, but i received the wrong product. they didn t even accept the return this was a complete fraud. please never buy from them. they close the return window very quickly, and their customer service always supports the brand, not the customer.",1,complaint,0,False,47,2026-04-02 13:47:48+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1227,d19f382b-d17b-4a50-801a-f89b3f7c5ce0,Nykaa,google_play,en,cy,False,Good choice,good choice,good choice,5,positive,0,False,2,2026-04-02 13:32:54+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1228,1bdba020-4dbc-42ce-b434-d05b89029467,Nykaa,google_play,en,en,True,worst delivery policy . we won't get product on time especially when we order nykaa now . The time they show nykaa now delivery time is just to mislead us,worst delivery policy . we won't get product on time especially when we order nykaa now . the time they show nykaa now delivery time is just to mislead us,worst delivery policy . we won't get product on time especially when we order nykaa now . the time they show nykaa now delivery time is just to mislead us,1,complaint,0,False,30,2026-04-02 13:19:47+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1229,e08689ba-79a4-450e-8013-7caa27c3f14f,Nykaa,google_play,en,hr,False,good prudat,good prudat,good prudat,5,positive,0,False,2,2026-04-02 13:12:11+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1230,dc21c3f7-28ed-4d62-92dc-c63bdee2f7b5,Nykaa,google_play,en,en,True,"if there was an option to give no star, I had like to go with that. I placed my first order last day and this bogus platform with no customer support could not update my address with just a slight change even before dispatch. they do not have a small feature in place to edit the adrress to correct slight human error. the support staff is of no use and keep repeating the same thing. Within bangalore they are telling to collect the order from there warehouse. This is the service i am getting.","if there was an option to give no star, i had like to go with that. i placed my first order last day and this bogus platform with no customer support could not update my address with just a slight change even before dispatch. they do not have a small feature in place to edit the adrress to correct slight human error. the support staff is of no use and keep repeating the same thing. within bangalore they are telling to collect the order from there warehouse. this is the service i am getting.","if there was an option to give no star, i had like to go with that. i placed my first order last day and this bogus platform with no customer support could not update my address with just a slight change even before dispatch. they do not have a small feature in place to edit the adrress to correct slight human error. the support staff is of no use and keep repeating the same thing. within bangalore they are telling to collect the order from there warehouse. this is the service i am getting.",1,complaint,0,False,94,2026-04-02 12:54:57+00:00,2026-03-30/2026-04-05,2026-04,
1231,799d0e8f-311a-49e1-93be-f76ad541cf8e,Nykaa,google_play,en,en,False,so good platform.its provide enormous choices in products for every skin type,so good platform.its provide enormous choices in products for every skin type,so good platform.its provide enormous choices in products for every skin type,5,positive,0,False,12,2026-04-02 12:33:55+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1232,446f34e7-eb37-4c31-a401-7ec7d6f963ae,Nykaa,google_play,en,en,False,good and trusted👌 products 😘🥰🥰😍,good and trusted products,good and trusted products,4,positive,0,False,4,2026-04-02 12:09:28+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1233,6d6804d2-f450-482b-a2da-622c172a94e8,Nykaa,google_play,en,en,False,thanks for you,thanks for you,thanks for you,5,positive,0,False,3,2026-04-02 12:07:07+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1234,da636b61-1899-4095-baea-3e339c71472d,Nykaa,google_play,en,cs,False,so nice product,so nice product,so nice product,5,positive,0,False,3,2026-04-02 11:26:26+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1235,035d0c9a-b830-4662-8ba6-00eec47eb0d3,Nykaa,google_play,en,en,False,bessttt app for every skincare and makeup product's,bessttt app for every skincare and makeup product's,bessttt app for every skincare and makeup product's,5,positive,0,False,8,2026-04-02 11:26:21+00:00,2026-03-30/2026-04-05,2026-04,3.9.5
1236,5753cd0c-5785-4e0a-8129-cbcebe0bbdcd,Nykaa,google_play,en,en,False,bheed mein khaak ho tum. can't return an order after 3 attempts.holding back my money,bheed mein khaak ho tum. can't return an order after 3 attempts.holding back my money,bheed mein khaak ho tum. can't return an order after 3 attempts.holding back my money,1,complaint,0,False,15,2026-04-02 11:14:17+00:00,2026-03-30/2026-04-05,2026-04,2.5.9
